,"Life expectancy at birth, total (years)","Lower secondary completion rate, total (% of relevant age group)","School enrollment, secondary (% net)",Expense (% of GDP),Compensation of employees (% of expense),Tax revenue (% of GDP),"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",Labor force with advanced education (% of total working-age population with advanced education),"Labor force participation rate, total (% of total population ages 15+) (national estimate)",Labor force with basic education (% of total working-age population with basic education),Labor force with intermediate education (% of total working-age population with intermediate education),Net lending (+) / net borrowing (-) (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)
730,80.1268292682927,98.314453125,88.25124,28.6397101899126,5.6216807051186,23.4057500716183,36.3800010681152,79.3342971801758,48.3051986694336,39.5674018859863,67.2827987670898,-3.1143972012752,19.2,2.6
731,80.2292682926829,102.68334197998,90.55396,27.7991131922922,5.676145791437438,22.8913877183109,35.3160018920898,79.8492965698242,48.7790985107422,39.6932983398438,67.2910003662109,-2.83567840211977,19.2,2.2
732,79.9829268292683,102.303672790527,91.21779,27.3977818204032,5.907470808991932,22.7635726624321,34.5620002746582,79.5476989746094,49.261100769043,39.07080078125,66.7357025146484,-2.66359655299101,19.2,1.8
733,80.7804878048781,103.775718688965,92.39098,27.2597136028655,5.746390075528261,22.2158492727837,36.7750015258789,79.6529006958008,49.6811981201172,39.8268013000488,67.8849029541016,-3.06296343985034,19.2,1.5
734,80.7829268292683,103.685188293457,92.36553,27.3657833341245,5.850014114895329,21.9593096119247,33.890998840332,77.5099029541016,49.1106986999512,38.3862991333008,67.1701965332031,-3.63321622085391,19.3,1.7
735,81.2829268292683,104.857551574707,93.35992,28.0191085542815,5.753955918901239,23.3278211677977,32.4070014953613,76.2988967895508,49.0769004821777,37.6310997009277,67.4736022949219,-2.73545186318323,19.5,1.4
736,81.4341463414634,101.780006408691,92.96982,27.6121507532822,5.728745210344869,23.7633479184746,31.0919990539551,75.4005966186523,48.752498626709,36.9598999023438,66.890998840332,-1.93635306734451,18.9,1.6
737,81.4853658536585,99.2807922363281,95.20962,28.1714702954645,5.692604038506181,23.4899640312502,31.1180000305176,76.3895034790039,49.1016006469727,36.7216987609863,66.8865966796875,-2.63625913278102,18.4,1.7
738,81.6365853658537,99.4902725219727,95.03722,30.7374979545171,6.0525489425097785,23.7429449463464,29.1439990997314,75.2733993530273,48.4774017333984,35.5285987854004,66.2881011962891,-4.57693643751784,18.7,1.8
739,82.0365853658537,100.772613525391,96.34992,30.1591393770689,5.927908379166239,23.680622988167,28.2999992370605,74.5146026611328,48.2051010131836,34.8179016113281,65.7592010498047,-4.11641829467937,19.8,2.5
740,82.1878048780488,103.970733642578,94.32707,29.4374703640163,5.720908710764193,23.6475892912704,27.1749992370605,74.8905029296875,48.1433982849121,34.5368995666504,64.8537979125977,-3.65590829157356,19.5,2.4
741,82.2390243902439,103.020896911621,93.97184,30.5508259967457,5.72562103367648,24.9468297858102,28.4930000305176,75.1789016723633,49.0834007263184,35.2319984436035,65.1781997680664,-3.16210945279512,19.3,2.9
742,82.690243902439,103.284156799316,95.33671,30.9236148189743,5.767819438035094,25.1389039339171,26.9810009002686,74.3930969238281,48.7932014465332,34.7354011535645,64.2901000976563,-3.09669569015384,19.4,2.8
743,83.090243902439,103.729316711426,95.40623,30.9326697659145,5.702777090824253,24.8410721949095,27.0359992980957,74.347297668457,49.0586013793945,34.4099006652832,64.3593978881836,-3.28356987342307,19.9,2.7
744,82.5439024390244,99.9707565307617,95.55489,30.920920285981,5.575734139693628,24.739527170909,26.1800003051758,74.2526016235352,48.9684982299805,34.0479011535645,64.0192031860352,-3.21961150327271,20.6,3.4
745,83.2439024390244,98.8894119262695,95.07944,30.6959577701631,5.605945940750038,25.0263181668828,26.6940002441406,74.7969970703125,49.5018005371094,34.4029006958008,64.2109985351563,-2.80736941695737,20.3,3.2
746,82.9463414634147,98.9745330810547,94.66346,30.280155486076,5.5663488096606875,24.6347906083683,26.2770004272461,74.8363037109375,49.8148002624512,34.5206985473633,63.7624015808105,-2.75096153801858,20.3,3.1
747,83.3463414634146,98.9599227905273,94.66346,29.5864670208532,5.682668051181412,24.1834410078331,26.1359996795654,74.6545028686523,49.9169998168945,34.3041000366211,63.3440017700195,-2.50363750450224,20.3,3.1
748,83.3463414634146,98.9599227905273,94.66346,29.5864670208532,5.682668051181412,24.1834410078331,25.826000213623,74.4904022216797,49.8936004638672,33.9747009277344,62.9625015258789,-2.50363750450224,20.3,3.1
749,83.3463414634146,98.9599227905273,94.66346,29.5864670208532,5.682668051181412,24.1834410078331,25.5419998168945,74.4904022216797,49.8936004638672,33.9747009277344,62.9625015258789,-2.50363750450224,20.3,3.1
750,80.200243902439,83.35346621716096,79.9476172385965,15.1676024030875,1.0296555636679527,10.8145785078134,48.4070014953613,76.8899993896484,63.5,51.20205381828442,54.2799987792969,-3.8002354096152,16.939199794037282,1.4
751,80.4241463414634,83.35346621716096,79.9476172385965,14.6325746406624,1.0347613230551798,10.6516332252161,48.6129989624023,76.8899993896484,63.7000007629395,51.20205381828442,54.2799987792969,-3.25177270110504,16.939199794037282,1.4
752,80.5014634146342,83.35346621716096,79.9476172385965,20.3949632954198,1.0588264044136035,10.0675365790774,48.1150016784668,76.8899993896484,63.2999992370605,51.20205381828442,54.2799987792969,-9.56355544256625,16.939199794037282,1.4
753,80.5707317073171,83.35346621716096,79.9476172385965,17.5419963906601,1.0671761360203151,9.77331359190904,46.882999420166,76.8899993896484,62.9000015258789,51.20205381828442,54.2799987792969,-7.04958589578637,16.939199794037282,1.4
754,81.0760975609756,83.35346621716096,79.9476172385965,17.3424073391987,1.0690404134374765,10.3722570086538,46.548999786377,76.8899993896484,62.4000015258789,51.20205381828442,54.2799987792969,-6.1081134446921,16.939199794037282,1.4
755,81.4170731707317,83.35346621716096,79.9476172385965,16.4687718090649,1.0890144453685893,9.89592833720519,46.1030006408691,76.8899993896484,62.0,51.20205381828442,54.2799987792969,-5.53925870689573,16.939199794037282,1.4
756,81.5634146341463,83.35346621716096,79.9476172385965,16.3622593007332,1.0872577599943538,9.06159893423506,45.2849998474121,76.8899993896484,61.2000007629395,51.20205381828442,54.2799987792969,-6.37334874459821,16.939199794037282,1.4
757,81.76,83.35346621716096,79.9476172385965,15.9774133019222,1.0919465185049244,8.91896343951415,44.7449989318848,76.8899993896484,60.7999992370605,51.20205381828442,54.2799987792969,-6.13712786963619,16.939199794037282,1.4
758,82.030243902439,83.35346621716096,79.9476172385965,15.3408652474809,1.0843906332359103,9.35269405607359,43.9720001220703,76.8899993896484,60.4000015258789,51.20205381828442,54.2799987792969,-4.96142354175536,16.939199794037282,1.4
759,81.9251219512195,83.35346621716096,79.9476172385965,15.3154696672294,1.0700723175500586,10.1370110781084,44.3059997558594,76.8899993896484,60.4000015258789,51.20205381828442,54.2799987792969,-3.90891392410473,16.939199794037282,1.4
760,82.3219512195122,83.35346621716096,79.9476172385965,15.077559450478,1.066068781924984,10.512741333553,44.6049995422363,76.8899993896484,60.4000015258789,51.20205381828442,54.2799987792969,-3.11761868980718,16.939199794037282,1.4
761,82.5070731707317,83.35346621716096,79.9476172385965,14.1741908133376,1.0530419896473164,10.1061862948999,44.5880012512207,76.8899993896484,60.4000015258789,51.20205381828442,54.2799987792969,-2.54308822351145,16.939199794037282,1.4
762,82.5875609756098,83.35346621716096,79.9476172385965,15.4661939326969,1.06952795930678,8.93159165356451,44.2729988098145,76.8899993896484,60.2000007629395,51.20205381828442,54.2799987792969,-5.04146504512923,16.939199794037282,1.4
763,82.9314634146342,83.35346621716096,79.9476172385965,18.4049675077273,1.11023266551039,8.36891038016266,43.5699996948242,76.8899993896484,59.9000015258789,51.20205381828442,54.2799987792969,-8.80273993311556,16.779640708780125,0.95
764,82.8426829268293,83.35346621716096,79.9476172385965,17.3994646589144,1.0626878295542401,8.80978443457721,42.9889984130859,76.8899993896484,59.5999984741211,51.20205381828442,54.2799987792969,-7.45042658806097,16.62008162352297,0.5
765,82.5912195121951,83.35346621716096,79.9476172385965,18.8211030130736,1.107917343717089,9.35681820725527,42.4640007019043,76.8899993896484,59.3160018920898,51.20205381828442,54.2799987792969,-8.32907855684222,16.70281596402668,0.7333333333333333
766,83.0960975609756,83.35346621716096,79.9476172385965,18.3381714620981,1.0446559823758481,9.68241294398788,42.2690010070801,76.8899993896484,59.0999984741211,51.20205381828442,54.2799987792969,-7.44704794677196,16.785550304530393,0.9666666666666666
767,83.3319512195122,83.35346621716096,79.9476172385965,18.3424434730142,1.0195247941275378,10.3606176452117,42.9169998168945,77.5100021362305,59.2999992370605,51.20205381828442,53.9099998474121,-6.81825589317129,16.8682846450341,1.2
768,83.5878048780488,83.35346621716096,79.9476172385965,17.7724781853988,1.0835298788034466,11.4692065790191,43.0950012207031,77.53499984741215,59.4000015258789,51.20205381828442,53.8099994659424,-5.24661591512349,16.8682846450341,1.2
769,83.7939024390244,83.35346621716096,79.9476172385965,17.1677020129873,1.0622227893633933,11.4235720182082,42.8660011291504,77.5599975585938,59.5999984741211,51.20205381828442,53.7099990844727,-4.46525802351051,16.8682846450341,1.2
770,83.9848780487805,83.35346621716096,79.9476172385965,16.9507552416527,1.0616629433025386,11.1643224784385,44.4570007324219,77.7200012207031,60.0,51.20205381828442,53.7799987792969,-4.52157198416842,16.8682846450341,1.2
771,84.099756097561,83.35346621716096,79.9476172385965,16.4111058231822,1.0474495756895,11.6254079979132,44.5270004272461,78.0999984741211,60.5,51.20205381828442,54.3300018310547,-3.59069304964633,16.8682846450341,1.2
772,84.2109756097561,83.35346621716096,79.9476172385965,16.3412964667156,1.0567228177081864,11.905933830538,47.375,78.3300018310547,61.5,51.20205381828442,55.6699981689453,-3.22286203074066,16.8682846450341,1.2
773,84.2109756097561,83.35346621716096,79.9476172385965,16.3412964667156,1.0567228177081864,11.905933830538,47.3199996948242,79.0899963378906,62.0999984741211,51.20205381828442,55.6699981689453,-3.22286203074066,16.8682846450341,1.2
774,84.2109756097561,83.35346621716096,79.9476172385965,16.3412964667156,1.0567228177081864,11.905933830538,47.1969985961914,79.0899963378906,62.0999984741211,51.20205381828442,55.6699981689453,-3.22286203074066,16.8682846450341,1.2
775,78.1048780487805,99.4605026245117,97.14253,38.9275911122819,9.319274302515975,27.1220682815192,60.2980003356934,74.7900009155273,61.4339981079102,29.1299991607666,59.3899993896484,-1.21277867697774,17.57743613506591,3.2
776,78,99.4605026245117,97.14253,38.9275911122819,9.319274302515975,27.1220682815192,59.1829986572266,74.7900009155273,61.0250015258789,29.1299991607666,59.3899993896484,-1.21277867697774,17.57743613506591,3.2
777,78.1487804878049,99.4605026245117,97.14253,38.9275911122819,9.319274302515975,27.1220682815192,57.0639991760254,74.7900009155273,60.4449996948242,29.1299991607666,59.3899993896484,-1.21277867697774,17.515385379688126,3.0250000000000004
778,78.6585365853659,99.4605026245117,97.14253,38.9275911122819,9.319274302515975,27.1220682815192,57.3079986572266,74.7900009155273,60.7719993591309,29.1299991607666,59.3899993896484,-1.21277867697774,17.453334624310344,2.85
779,78.9536585365854,99.4605026245117,99.02572,38.9275911122819,9.319274302515975,27.1220682815192,58.7309989929199,74.7900009155273,61.3530006408691,29.1299991607666,59.3899993896484,-1.21277867697774,17.39128386893256,2.675
780,79.4073170731707,99.4605026245117,99.53564,41.2310722769751,9.774222081085151,26.6720934976361,57.9210014343262,74.7900009155273,61.3339996337891,29.1299991607666,59.3899993896484,-4.18323795709169,17.32923311355478,2.5
781,79.4512195121951,99.4605026245117,99.61155,45.9215606517757,9.847225627111358,25.7134715542136,54.1180000305176,74.7900009155273,60.5620002746582,29.1299991607666,59.3899993896484,-9.2231314810201,17.639486890443692,3.375
782,79.6487804878049,100.784767150879,99.65913,40.0767068026595,9.497503964533209,24.9625644269394,54.2089996337891,74.7900009155273,60.8790016174316,29.1299991607666,59.3899993896484,-4.96411495206563,17.94974066733261,4.25
783,80.1463414634146,105.170951843262,99.91164,39.1439212805831,9.16337185493603,24.8404346465022,55.1580009460449,74.7900009155273,61.3689994812012,29.1299991607666,59.3899993896484,-4.60964014165366,18.259994444221526,5.125
784,80.1512195121951,101.827102661133,99.77489,39.1572608039766,8.885466337466841,25.3420672938867,56.4459991455078,74.7900009155273,61.798999786377,29.1299991607666,59.3899993896484,-4.34805657685428,18.57024822111044,6.0
785,80.5536585365854,98.3172378540039,99.74114,38.0197280864489,8.665842438405278,26.0749639160189,56.6829986572266,74.7900009155273,62.2220001220703,29.1299991607666,59.3899993896484,-2.02614087228021,18.3397739868501,5.35
786,80.5048780487805,101.16845703125,99.38521,37.0630408371898,8.427406240734147,26.0194164196728,56.0909996032715,74.7900009155273,62.7719993591309,29.1299991607666,59.3899993896484,-1.92992423159656,18.109299752589767,4.7
787,80.9512195121951,97.0661315917969,98.6916,37.9834817777377,8.510557921946212,23.7583637779136,54.6399993896484,74.7900009155273,62.8110008239746,29.1299991607666,59.3899993896484,-5.36416791083427,18.050203795087114,4.533333333333333
788,81.4048780487805,95.4466018676758,98.56833,37.6730277036953,8.488639238875207,21.8541162241968,53.4440002441406,74.7900009155273,62.8740005493164,29.1299991607666,59.3899993896484,-7.71770721550471,17.991107837584465,4.366666666666667
789,81.6024390243903,99.322509765625,98.33685,35.5363737148446,8.48413717622433,22.4968668072874,53.1310005187988,75.1100006103516,63.2569999694824,29.75,59.2200012207031,-4.52867961545165,17.932011880081813,4.2
790,81.6560975609756,97.1639404296875,98.45622,35.4389081770483,8.405909375824047,22.7570841805405,50.7620010375977,76.6500015258789,63.0359992980957,28.75,59.0699996948242,-4.28172154457957,17.985198241834198,4.35
791,81.7048780487805,99.2323837280273,98.49454,35.3161814843285,8.50547619503527,22.1430175063827,49.7019996643066,81.7927017211914,63.5839996337891,34.635799407959,71.7876968383789,-5.09061978574997,18.038384603586586,4.5
792,82.0560975609756,102.17259979248,98.61948,35.2462502909911,8.508955475393433,22.9495402963126,49.7830009460449,81.4051971435547,63.6800003051758,34.540699005127,71.4347991943359,-4.62739929767706,17.861096731078632,4.0
793,82.1536585365854,101.01953125,98.74113,33.441709525988,8.367776764640883,23.2056848702846,49.7809982299805,82.1682968139648,64.2050018310547,33.622200012207,71.6278991699219,-2.63661277046627,17.683808858570682,3.5
794,82.0512195121951,106.783821105957,98.99156,32.7030647088625,8.322849612159564,23.3425102089215,49.2140007019043,82.1092987060547,64.0940017700195,32.8685989379883,71.5179977416992,-1.50578913104206,17.54197856056432,3.1
795,82.4073170731707,102.56852722168,98.58078,33.0899405793348,8.249481608908312,23.2847373420612,48.9700012207031,82.2867965698242,64.1380004882813,32.1445999145508,70.8865966796875,-2.49252107118143,17.40014826255796,2.7
796,82.5512195121951,102.70539855957,98.63822,33.904502072826,8.361672684477549,24.5796233035286,48.9099998474121,81.2591018676758,64.0039978027344,31.8766002655029,70.9292984008789,-1.83503318320515,17.40014826255796,2.7
797,82.8024390243903,108.221641540527,98.63822,34.5327841696121,8.315636717876655,23.067846533104,48.0009994506836,81.2591018676758,63.9269981384277,31.8766002655029,70.9292984008789,-4.37046535326675,17.40014826255796,2.7
798,82.8024390243903,108.221641540527,98.63822,33.8930573580383,8.151562592470139,22.547377683681,47.8489990234375,81.2591018676758,63.5029983520508,31.8766002655029,70.9292984008789,-4.60754762975379,17.40014826255796,2.7
799,82.8024390243903,108.221641540527,98.63822,33.8930573580383,8.151562592470139,22.547377683681,47.6520004272461,81.2591018676758,63.5029983520508,31.8766002655029,70.9292984008789,-4.60754762975379,17.40014826255796,2.7
800,74.167,97.6414489746094,81.20214,23.4007179169126,8.905879952488181,20.1091995719527,48.4690017700195,79.67217123775158,67.8000030517578,51.20205381828442,67.85870738401252,-4.48000060602533,26.1,42.8
801,74.172,97.6414489746094,81.20214,24.2479774286396,9.91035612090154,19.9140942077378,47.6839981079102,79.67217123775158,66.5999984741211,51.20205381828442,67.85870738401252,-5.98735540244917,19.9,38.699999999999996
802,74.164,97.6414489746094,81.20214,26.3855525447751,10.066011358399882,20.851857286619,46.8409996032715,79.67217123775158,65.3399963378906,51.20205381828442,67.85870738401252,-5.46348241191561,15.9,34.6
803,74.152,97.6414489746094,81.20214,26.8504656308121,9.314460116086728,21.892234514133,45.3279991149902,79.67217123775158,64.5,51.20205381828442,67.85870738401252,-3.09482557651472,16.9,30.5
804,74.142,97.6414489746094,76.31857,24.7438310311065,9.196066020992564,22.4946625353317,43.8810005187988,79.67217123775158,63.70000076293945,51.20205381828442,67.85870738401252,-0.853760711493403,18.7,31.533333333333335
805,74.139,95.0749664306641,75.43941,26.8760882004526,10.174428914956172,21.4148130153716,42.6059989929199,79.67217123775158,62.9000015258789,51.20205381828442,67.85870738401252,-4.81893041984002,16.9,32.56666666666667
806,74.14,92.3804092407227,75.81995,29.9816975698909,12.005190679091733,21.8590101924323,41.4249992370605,79.67217123775158,63.7000007629395,51.20205381828442,67.85870738401252,-6.58465983833303,19.7,33.6
807,74.142,92.8107681274414,75.90072,31.8172136416227,11.104130319002389,24.071100071624,40.2999992370605,79.67217123775158,61.8699989318848,51.20205381828442,67.85870738401252,-5.14013103248792,19.1,31.450000000000003
808,74.146,100.071258544922,80.86763,30.2543359869977,10.200859215528165,24.1674973059177,39.5309982299805,79.67217123775158,64.2600021362305,51.20205381828442,67.85870738401252,-4.43401246717042,16.9,29.3
809,74.148,99.85963745117198,80.61632,27.4534629203343,9.011889455014895,23.2159728449925,38.7239990234375,79.67217123775158,64.54000091552736,51.20205381828442,67.85870738401252,-3.00451186825337,14.8,29.3
810,74.143,99.64801635742197,79.98089666666667,28.6236106719569,10.028978652006272,24.0143899425756,38.015998840332,79.67217123775158,64.81999969482423,51.20205381828442,67.85870738401252,-4.67238050101717,14.3,29.3
811,74.129,99.43639526367194,79.34547333333333,28.5533814496314,9.737205633942743,24.786546428363,37.3129997253418,79.67217123775158,65.0999984741211,51.20205381828442,67.85870738401252,-4.76278443810386,9.9,29.3
812,74.103,99.22477416992193,78.71005,31.0944272119207,11.181975629709543,24.684756616975,36.5779991149902,79.67217123775158,65.2807006835938,51.20205381828442,67.85870738401252,-7.55146244587786,12.3,29.3
813,74.071,99.0131530761719,78.07462666666667,36.3313637668722,11.85434560792704,24.9559702047372,35.8129997253418,79.67217123775158,63.532398223877,51.20205381828442,67.85870738401252,-11.3823773719189,16.5,29.3
814,74.038,99.5270004272461,77.43920333333334,28.901745665482,11.09502082355624,24.2781717265526,35.0530014038086,79.67217123775158,62.3615989685059,51.20205381828442,67.85870738401252,-6.30879371461847,17.6,29.3
815,74.012,95.1217422485352,76.80378,28.2010759070268,11.24822463411841,23.364368298024,34.3650016784668,79.67217123775158,62.2999992370605,51.20205381828442,67.85870738401252,-6.52633614777819,18.75,29.3
816,74.001,92.8641624450684,74.86646999999999,27.5103722033504,11.215198009932084,24.3328930313007,33.6910018920898,79.67217123775158,61.8916015625,51.20205381828442,67.85870738401252,-4.15493837604667,19.9,29.3
817,74.01,90.6065826416016,72.92916,25.0188160010168,10.919615239094682,24.0120084575127,34.7389984130859,79.67217123775158,63.021800994873,51.20205381828442,67.85870738401252,0.121346699851671,19.9,29.3
818,74.042,85.6224594116211,72.78254,25.6830769598883,10.297322282658726,24.0556798335134,33.3709983825684,79.67217123775158,62.8184013366699,51.20205381828442,67.85870738401252,-0.471601485082886,19.9,29.3
819,74.098,88.3325500488281,71.87973,25.7887226061323,10.170781431150456,24.8174774699626,34.0130004882813,79.67217123775158,63.1529998779297,51.20205381828442,67.85870738401252,-0.294279117111269,19.9,29.3
820,74.175,86.64787673950195,72.66633,26.2036872482343,10.169567963635188,26.0289161729079,35.2389984130859,79.67217123775158,64.7712020874023,51.20205381828442,67.85870738401252,-0.197418470679122,19.9,29.3
821,74.267,84.9632034301758,73.20201,26.6663711031802,10.201347347264935,26.2256952612686,36.5320014953613,79.67217123775158,65.0783004760742,51.20205381828442,67.85870738401252,0.460417634502495,19.9,29.3
822,74.368,82.3895568847656,73.96802,26.5863318164942,9.882367220967119,26.809843578632,34.226001739502,79.67217123775158,64.0386962890625,51.20205381828442,67.85870738401252,1.20428742829955,19.9,29.3
823,74.368,84.0585479736328,73.96802,26.5863318164942,9.882367220967119,26.809843578632,34.1510009765625,79.67217123775158,64.6315002441406,51.20205381828442,67.85870738401252,1.20428742829955,19.9,29.3
824,74.368,84.0585479736328,73.96802,26.5863318164942,9.882367220967119,26.809843578632,33.9980010986328,79.67217123775158,64.6315002441406,51.20205381828442,67.85870738401252,1.20428742829955,19.9,29.3
825,74.1512195121951,96.5226364135742,95.93705,23.4283643511238,5.05465271510913,17.23911658173748,38.1699981689453,71.9414978027344,62.1059989929199,49.7532005310059,62.5908012390137,-1.534105787982445,16.8682846450341,1.2
826,74.6024390243903,96.5226364135742,94.28475,23.4283643511238,5.05465271510913,17.23911658173748,37.5219993591309,71.9414978027344,62.5019989013672,49.7532005310059,62.5908012390137,-1.534105787982445,16.8682846450341,1.2
827,75.0048780487805,96.5226364135742,93.84005,23.4283643511238,5.05465271510913,17.23911658173748,34.9129981994629,71.9414978027344,60.617000579834,49.7532005310059,62.5908012390137,-1.534105787982445,16.8682846450341,1.2
828,75.409756097561,90.9597930908203,93.26666,23.4283643511238,5.05465271510913,17.23911658173748,34.6209983825684,71.9414978027344,60.5960006713867,49.7532005310059,62.5908012390137,-1.534105787982445,16.8682846450341,1.2
829,75.909756097561,96.2434463500977,92.63574,23.4283643511238,5.05465271510913,17.23911658173748,34.8730010986328,71.9414978027344,61.2000007629395,49.7532005310059,62.5908012390137,-1.534105787982445,16.8682846450341,1.2
830,76.4121951219512,99.372428894043,92.98384,23.4283643511238,5.05465271510913,17.23911658173748,34.5820007324219,71.9414978027344,61.5,49.7532005310059,62.5908012390137,-1.534105787982445,16.8682846450341,1.2
831,76.7658536585366,102.411422729492,92.85815,23.4283643511238,5.05465271510913,17.23911658173748,35.1619987487793,71.9414978027344,62.0999984741211,49.7532005310059,62.5908012390137,-1.534105787982445,16.8682846450341,1.2
832,77.2146341463415,100.903350830078,93.75619,23.4283643511238,5.05465271510913,17.23911658173748,34.9469985961914,71.9414978027344,61.5999984741211,49.7532005310059,62.5908012390137,-1.534105787982445,16.8682846450341,1.2
833,77.6658536585366,97.9136505126953,94.51301,23.4283643511238,5.05465271510913,17.23911658173748,35.9379997253418,71.9414978027344,62.2999992370605,49.7532005310059,62.5908012390137,-1.534105787982445,16.8682846450341,1.2
834,78.1682926829268,93.2389068603516,95.19021,23.4283643511238,5.05465271510913,17.23911658173748,34.8950004577637,71.9414978027344,62.2000007629395,49.7532005310059,62.5908012390137,-1.534105787982445,16.8682846450341,1.2
835,78.6682926829268,98.4223175048828,94.37853,23.4283643511238,5.05465271510913,17.23911658173748,32.4160003662109,71.9414978027344,62.2000007629395,49.7532005310059,62.5908012390137,-1.534105787982445,16.8682846450341,1.2
836,79.119512195122,97.6575012207031,94.14674,23.4283643511238,5.05465271510913,17.23911658173748,30.3929996490479,71.9414978027344,62.2000007629395,49.7532005310059,62.5908012390137,-1.534105787982445,16.8682846450341,1.2
837,79.5170731707317,97.96160888671872,93.38299,23.4283643511238,5.05465271510913,17.23911658173748,27.5939998626709,71.9414978027344,61.7000007629395,49.7532005310059,62.5908012390137,-1.534105787982445,16.8682846450341,1.2
838,79.9682926829268,98.26571655273435,94.64991,23.4283643511238,5.05465271510913,17.23911658173748,26.2189998626709,71.9414978027344,61.0,49.7532005310059,62.5908012390137,-1.534105787982445,16.921471006786486,1.35
839,80.1170731707317,98.56982421874997,94.90295,23.4283643511238,5.05465271510913,17.23911658173748,25.9869995117188,71.9414978027344,61.0999984741211,49.7532005310059,62.5908012390137,-1.534105787982445,16.974657368538875,1.5
840,80.5682926829269,98.8739318847656,95.63541,23.4283643511238,5.05465271510913,17.23911658173748,26.1319999694824,71.9414978027344,61.2999992370605,49.7532005310059,62.5908012390137,-1.534105787982445,16.921471006786486,1.35
841,80.819512195122,99.01448440551755,96.42506,23.4283643511238,5.05465271510913,17.23911658173748,27.1499996185303,71.9414978027344,61.5999984741211,49.7532005310059,62.5908012390137,-1.534105787982445,16.8682846450341,1.2
842,81.2707317073171,99.1550369262695,97.76121,23.4283643511238,5.05465271510913,17.23911658173748,27.1399993896484,71.9414978027344,61.7000007629395,49.7532005310059,62.5908012390137,-1.534105787982445,16.8682846450341,1.2
843,81.7219512195122,101.474960327148,98.16688,23.4283643511238,5.05465271510913,17.23911658173748,29.25,71.9414978027344,62.7000007629395,49.7532005310059,62.5908012390137,-1.534105787982445,16.8682846450341,1.2
844,82.0243902439024,109.15128326416,97.70791,23.4283643511238,5.05465271510913,17.23911658173748,30.6720008850098,71.9414978027344,63.1745986938477,49.7532005310059,62.5908012390137,-1.534105787982445,16.8682846450341,1.2
845,82.2756097560976,103.278732299805,98.14563,23.4283643511238,5.05465271510913,17.23911658173748,31.1669998168945,72.1076965332031,63.1949996948242,48.9313011169434,62.3748016357422,-1.534105787982445,16.8682846450341,1.2
846,82.6268292682927,95.7708969116211,98.00711,23.4283643511238,5.05465271510913,17.23911658173748,31.431999206543,72.2991027832031,63.4786987304688,48.336498260498,62.9930000305176,-1.534105787982445,16.8682846450341,1.2
847,82.6268292682927,100.073173522949,98.00711,23.4283643511238,5.05465271510913,17.23911658173748,30.2250003814697,72.2370986938477,63.3636016845703,47.6200981140137,62.755500793457,-1.534105787982445,16.8682846450341,1.2
848,82.6268292682927,100.073173522949,98.00711,23.4283643511238,5.05465271510913,17.23911658173748,30.3589992523193,72.296501159668,63.5703010559082,47.7669982910156,62.7131996154785,-1.534105787982445,16.8682846450341,1.2
849,82.6268292682927,100.073173522949,98.00711,23.4283643511238,5.05465271510913,17.23911658173748,30.3120002746582,72.296501159668,63.5703010559082,47.7669982910156,62.7131996154785,-1.534105787982445,16.8682846450341,1.2
850,71.972,92.3595123291016,76.19632,18.6890104519729,6.417006920687956,19.3779263159554,43.8819999694824,65.6600036621094,66.3000030517578,65.2399978637695,64.1800003051758,1.45389623697445,7.6,21.9
851,72.11,92.3595123291016,76.19632,16.9903653365035,4.682481946095572,19.7533668092053,43.3240013122559,65.6600036621094,65.6100006103516,65.2399978637695,64.1800003051758,2.91985308468922,7.6,21.9
852,72.257,92.3595123291016,76.19632,16.8127720720371,4.937103476520166,16.7301574972727,44.3959999084473,65.6600036621094,64.3600006103516,65.2399978637695,64.1800003051758,-0.821909102784535,7.6,20.5
853,72.418,87.1690673828125,75.69148,18.5840060645556,4.799776569004275,14.0937080235667,43.9280014038086,65.6600036621094,64.2900009155273,65.2399978637695,64.1800003051758,-3.83001290048011,7.6,19.099999999999998
854,72.594,88.4086380004883,75.30455,16.5121871150754,4.589493295473343,13.6669089031737,43.2109985351563,65.6600036621094,65.0899963378906,65.2399978637695,64.1800003051758,-4.12417473576112,7.6,17.7
855,72.782,85.4877624511719,75.24777,18.7453892602793,4.947260046684579,17.7948888050621,43.5449981689453,65.6600036621094,64.9300003051758,65.2399978637695,64.1800003051758,-3.50568326531075,7.6,16.299999999999997
856,72.976,84.0572891235352,74.68553,17.6745047793264,5.282179884294123,17.4469550876406,43.3429985046387,65.6600036621094,64.3600006103516,65.2399978637695,64.1800003051758,-4.90145167309042,7.6,14.899999999999999
857,73.17,94.0981292724609,80.32219,17.6261853193527,5.186869133102027,15.4956551225138,43.0449981689453,65.6600036621094,65.2300033569336,65.2399978637695,64.1800003051758,-4.85231714859505,7.6,13.5
858,73.364,90.2178802490234,80.88979,18.8869059673282,5.016158701228561,15.1990937626569,42.6110000610352,65.6600036621094,64.3600006103516,65.2399978637695,64.1800003051758,-4.12405494802214,7.6,12.1
859,73.555,86.4127578735352,76.92736,17.6866981371579,4.707144144906543,14.8263910607125,42.3569984436035,65.6600036621094,63.2599983215332,65.2399978637695,64.1800003051758,-3.7608218139807,7.6,12.833333333333334
